"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESRCUUS","200210","8.47","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200211","8.31","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200212","8.08","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200213","8.44","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200301","8","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200302","8.02","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200303","8.35","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200304","8.82","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200305","8.99","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200306","9.25","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200307","9.21","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200308","9.22","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200309","8.92","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200310","8.85","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200311","8.72","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200312","8.3","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200313","8.72","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200401","8.24","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200402","8.33","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200403","8.62","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200404","8.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200405","9.07","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200406","9.29","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200407","9.36","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200408","9.5","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200409","9.39","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200410","9.05","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200411","8.96","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200412","8.58","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200413","8.95","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200501","8.52","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200502","8.76","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200503","8.87","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200504","9.22","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200505","9.56","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200506","9.79","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200507","9.77","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200508","9.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200509","9.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200510","9.76","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200511","9.76","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200512","9.27","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200513","9.45","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200601","9.55","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200602","9.8","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200603","9.87","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200604","10.32","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200605","10.61","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200606","10.85","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200607","10.96","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200608","10.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200609","10.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200610","10.58","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200611","10.18","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200612","9.84","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200613","10.4","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200701","10.06","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200702","9.89","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200703","10.27","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200704","10.63","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200705","10.77","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200706","11.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200707","11.07","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200708","11.07","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200709","10.96","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200710","10.82","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200711","10.7","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200712","10.33","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200713","10.65","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200801","10.14","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200802","10.16","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200803","10.45","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200804","10.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200805","11.4","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200806","11.77","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200807","12.07","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200808","12.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200809","11.92","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200810","11.81","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200811","11.42","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200812","10.86","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200813","11.26","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200901","10.98","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200902","11.18","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200903","11.28","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200904","11.5","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200905","11.78","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200906","11.81","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200907","11.85","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200908","11.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200909","11.96","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200910","11.65","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200911","11.26","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200912","10.9","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","200913","11.51","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201001","10.49","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201002","10.89","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201003","11.11","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201004","11.71","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201005","11.91","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201006","11.91","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201007","12.04","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201008","12.03","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201009","11.95","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201010","11.86","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201011","11.62","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201012","11.06","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201013","11.54","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201101","10.87","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201102","11.06","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201103","11.52","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201104","11.67","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201105","11.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201106","11.97","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201107","12.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201108","12.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201109","12.17","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201110","12.08","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201111","11.78","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201112","11.4","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201113","11.72","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201201","11.41","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201202","11.51","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201203","11.7","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201204","11.92","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201205","11.9","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201206","12.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201207","12","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201208","12.17","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201209","12.3","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201210","12.03","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201211","11.75","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201212","11.62","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201213","11.88","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201301","11.46","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201302","11.63","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201303","11.61","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201304","11.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201305","12.4","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201306","12.54","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201307","12.65","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201308","12.53","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201309","12.51","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201310","12.36","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201311","12.1","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201312","11.72","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201313","12.13","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201401","11.65","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201402","11.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201403","12.25","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201404","12.31","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201405","12.85","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201406","12.99","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201407","13.09","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201408","13.04","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201409","12.95","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201410","12.6","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201411","12.48","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201412","12.17","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201413","12.52","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201501","12.1","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201502","12.29","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201503","12.33","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201504","12.62","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201505","12.93","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201506","12.92","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201507","12.94","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201508","12.91","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201509","13.03","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201510","12.72","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201511","12.71","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201512","12.32","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201513","12.65","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201601","11.99","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201602","12.14","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201603","12.56","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201604","12.43","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201605","12.79","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201606","12.73","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201607","12.68","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201608","12.88","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201609","12.87","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201610","12.46","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201611","12.75","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201612","12.23","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201613","12.55","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201701","12.21","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201702","12.78","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201703","12.89","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201704","12.69","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201705","13.01","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201706","13.21","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201707","13.11","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201708","13.19","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201709","13.3","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201710","12.84","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201711","12.97","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201712","12.5","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201713","12.9","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201801","12.23","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201802","12.62","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESRCUUS","201803","12.99","1","Average Retail Price of Electricity, Residential","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196013","2.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196113","2.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196213","2.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196313","2.3","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196413","2.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196513","2.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196613","2.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196713","2.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196813","2.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","196913","2.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197013","2.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197113","2.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197213","2.3","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197313","2.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197413","3","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197513","3.5","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197601","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197602","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197603","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197604","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197605","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197606","Not Available","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197607","3.7","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197608","3.6","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197609","3.7","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197610","3.8","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197611","3.8","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197612","3.7","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197613","3.7","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197701","3.8","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197702","3.9","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197703","4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197704","4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197705","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197706","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197707","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197708","4.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197709","4.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197710","4.3","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197711","4.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197712","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197713","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197801","4.1","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197802","4.2","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197803","4.3","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
"ESCMUUS","197804","4.4","2","Average Retail Price of Electricity, Commercial","Cents per Kilowatthour,  Including Taxes"
