year,Price,lag1,peek1,lag2,peek2,lag3,peek3,lag4,peek4,lag5,peek5,lag6,peek6,lag7,peek7,lag8,peek8,lag9,peek9,lag10,peek10,lag11,peek11,lag12,peek12
2006,10.18,4.479,3.487,4.914,2.9819999999999998,5.388,3.215,5.444,4.428999999999999,5.186,4.881,5.14,5.388999999999999,4.656000000000001,5.437,4.224,5.707999999999999,3.0660000000000003,5.649,2.844,5.152,3.332,4.696000000000001,3.51,3.852
2006,9.84,3.674,2.9819999999999998,4.479,3.215,4.914,4.428999999999999,5.388,4.881,5.444,5.388999999999999,5.186,5.437,5.14,5.707999999999999,4.656000000000001,5.649,4.224,5.152,3.0660000000000003,4.696000000000001,2.844,3.852,3.332,3.656
2007,10.06,3.487,3.215,3.674,4.428999999999999,4.479,4.881,4.914,5.388999999999999,5.388,5.437,5.444,5.707999999999999,5.186,5.649,5.14,5.152,4.656000000000001,4.696000000000001,4.224,3.852,3.0660000000000003,3.656,2.844,3.1660000000000004
2007,9.89,2.9819999999999998,4.428999999999999,3.487,4.881,3.674,5.388999999999999,4.479,5.437,4.914,5.707999999999999,5.388,5.649,5.444,5.152,5.186,4.696000000000001,5.14,3.852,4.656000000000001,3.656,4.224,3.1660000000000004,3.0660000000000003,3.412
2007,10.27,3.215,4.881,2.9819999999999998,5.388999999999999,3.487,5.437,3.674,5.707999999999999,4.479,5.649,4.914,5.152,5.388,4.696000000000001,5.444,3.852,5.186,3.656,5.14,3.1660000000000004,4.656000000000001,3.412,4.224,4.702
2007,10.63,4.428999999999999,5.388999999999999,3.215,5.437,2.9819999999999998,5.707999999999999,3.487,5.649,3.674,5.152,4.479,4.696000000000001,4.914,3.852,5.388,3.656,5.444,3.1660000000000004,5.186,3.412,5.14,4.702,4.656000000000001,5.182
2007,10.77,4.881,5.437,4.428999999999999,5.707999999999999,3.215,5.649,2.9819999999999998,5.152,3.487,4.696000000000001,3.674,3.852,4.479,3.656,4.914,3.1660000000000004,5.388,3.412,5.444,4.702,5.186,5.182,5.14,5.721
2007,11.09,5.388999999999999,5.707999999999999,4.881,5.649,4.428999999999999,5.152,3.215,4.696000000000001,2.9819999999999998,3.852,3.487,3.656,3.674,3.1660000000000004,4.479,3.412,4.914,4.702,5.388,5.182,5.444,5.721,5.186,5.772
2007,11.07,5.437,5.649,5.388999999999999,5.152,4.881,4.696000000000001,4.428999999999999,3.852,3.215,3.656,2.9819999999999998,3.1660000000000004,3.487,3.412,3.674,4.702,4.479,5.182,4.914,5.721,5.388,5.772,5.444,6.06
2007,11.07,5.707999999999999,5.152,5.437,4.696000000000001,5.388999999999999,3.852,4.881,3.656,4.428999999999999,3.1660000000000004,3.215,3.412,2.9819999999999998,4.702,3.487,5.182,3.674,5.721,4.479,5.772,4.914,6.06,5.388,5.997000000000001
2007,10.96,5.649,4.696000000000001,5.707999999999999,3.852,5.437,3.656,5.388999999999999,3.1660000000000004,4.881,3.412,4.428999999999999,4.702,3.215,5.182,2.9819999999999998,5.721,3.487,5.772,3.674,6.06,4.479,5.997000000000001,4.914,5.468999999999999
2007,10.82,5.152,3.852,5.649,3.656,5.707999999999999,3.1660000000000004,5.437,3.412,5.388999999999999,4.702,4.881,5.182,4.428999999999999,5.721,3.215,5.772,2.9819999999999998,6.06,3.487,5.997000000000001,3.674,5.468999999999999,4.479,4.985
2007,10.7,4.696000000000001,3.656,5.152,3.1660000000000004,5.649,3.412,5.707999999999999,4.702,5.437,5.182,5.388999999999999,5.721,4.881,5.772,4.428999999999999,6.06,3.215,5.997000000000001,2.9819999999999998,5.468999999999999,3.487,4.985,3.674,4.0889999999999995
2007,10.33,3.852,3.1660000000000004,4.696000000000001,3.412,5.152,4.702,5.649,5.182,5.707999999999999,5.721,5.437,5.772,5.388999999999999,6.06,4.881,5.997000000000001,4.428999999999999,5.468999999999999,3.215,4.985,2.9819999999999998,4.0889999999999995,3.487,3.8810000000000002
2008,10.14,3.656,3.412,3.852,4.702,4.696000000000001,5.182,5.152,5.721,5.649,5.772,5.707999999999999,6.06,5.437,5.997000000000001,5.388999999999999,5.468999999999999,4.881,4.985,4.428999999999999,4.0889999999999995,3.215,3.8810000000000002,2.9819999999999998,3.241
2008,10.16,3.1660000000000004,4.702,3.656,5.182,3.852,5.721,4.696000000000001,5.772,5.152,6.06,5.649,5.997000000000001,5.707999999999999,5.468999999999999,5.437,4.985,5.388999999999999,4.0889999999999995,4.881,3.8810000000000002,4.428999999999999,3.241,3.215,3.4930000000000003
2008,10.45,3.412,5.182,3.1660000000000004,5.721,3.656,5.772,3.852,6.06,4.696000000000001,5.997000000000001,5.152,5.468999999999999,5.649,4.985,5.707999999999999,4.0889999999999995,5.437,3.8810000000000002,5.388999999999999,3.241,4.881,3.4930000000000003,4.428999999999999,4.813
2008,10.93,4.702,5.721,3.412,5.772,3.1660000000000004,6.06,3.656,5.997000000000001,3.852,5.468999999999999,4.696000000000001,4.985,5.152,4.0889999999999995,5.649,3.8810000000000002,5.707999999999999,3.241,5.437,3.4930000000000003,5.388999999999999,4.813,4.881,5.305
2008,11.4,5.182,5.772,4.702,6.06,3.412,5.997000000000001,3.1660000000000004,5.468999999999999,3.656,4.985,3.852,4.0889999999999995,4.696000000000001,3.8810000000000002,5.152,3.241,5.649,3.4930000000000003,5.707999999999999,4.813,5.437,5.305,5.388999999999999,5.856
2008,11.77,5.721,6.06,5.182,5.997000000000001,4.702,5.468999999999999,3.412,4.985,3.1660000000000004,4.0889999999999995,3.656,3.8810000000000002,3.852,3.241,4.696000000000001,3.4930000000000003,5.152,4.813,5.649,5.305,5.707999999999999,5.856,5.437,5.909
2008,12.07,5.772,5.997000000000001,5.721,5.468999999999999,5.182,4.985,4.702,4.0889999999999995,3.412,3.8810000000000002,3.1660000000000004,3.241,3.656,3.4930000000000003,3.852,4.813,4.696000000000001,5.305,5.152,5.856,5.649,5.909,5.707999999999999,6.202999999999999
2008,12.09,6.06,5.468999999999999,5.772,4.985,5.721,4.0889999999999995,5.182,3.8810000000000002,4.702,3.241,3.412,3.4930000000000003,3.1660000000000004,4.813,3.656,5.305,3.852,5.856,4.696000000000001,5.909,5.152,6.202999999999999,5.649,6.138999999999999
2008,11.92,5.997000000000001,4.985,6.06,4.0889999999999995,5.772,3.8810000000000002,5.721,3.241,5.182,3.4930000000000003,4.702,4.813,3.412,5.305,3.1660000000000004,5.856,3.656,5.909,3.852,6.202999999999999,4.696000000000001,6.138999999999999,5.152,5.599
2008,11.81,5.468999999999999,4.0889999999999995,5.997000000000001,3.8810000000000002,6.06,3.241,5.772,3.4930000000000003,5.721,4.813,5.182,5.305,4.702,5.856,3.412,5.909,3.1660000000000004,6.202999999999999,3.656,6.138999999999999,3.852,5.599,4.696000000000001,5.103
2008,11.42,4.985,3.8810000000000002,5.468999999999999,3.241,5.997000000000001,3.4930000000000003,6.06,4.813,5.772,5.305,5.721,5.856,5.182,5.909,4.702,6.202999999999999,3.412,6.138999999999999,3.1660000000000004,5.599,3.656,5.103,3.852,4.186
2008,10.86,4.0889999999999995,3.241,4.985,3.4930000000000003,5.468999999999999,4.813,5.997000000000001,5.305,6.06,5.856,5.772,5.909,5.721,6.202999999999999,5.182,6.138999999999999,4.702,5.599,3.412,5.103,3.1660000000000004,4.186,3.656,3.9730000000000003
2009,10.98,3.8810000000000002,3.4930000000000003,4.0889999999999995,4.813,4.985,5.305,5.468999999999999,5.856,5.997000000000001,5.909,6.06,6.202999999999999,5.772,6.138999999999999,5.721,5.599,5.182,5.103,4.702,4.186,3.412,3.9730000000000003,3.1660000000000004,3.5060000000000002
2009,11.18,3.241,4.813,3.8810000000000002,5.305,4.0889999999999995,5.856,4.985,5.909,5.468999999999999,6.202999999999999,5.997000000000001,6.138999999999999,6.06,5.599,5.772,5.103,5.721,4.186,5.182,3.9730000000000003,4.702,3.5060000000000002,3.412,3.779
2009,11.28,3.4930000000000003,5.305,3.241,5.856,3.8810000000000002,5.909,4.0889999999999995,6.202999999999999,4.985,6.138999999999999,5.468999999999999,5.599,5.997000000000001,5.103,6.06,4.186,5.772,3.9730000000000003,5.721,3.5060000000000002,5.182,3.779,4.702,5.207000000000001
2009,11.5,4.813,5.856,3.4930000000000003,5.909,3.241,6.202999999999999,3.8810000000000002,6.138999999999999,4.0889999999999995,5.599,4.985,5.103,5.468999999999999,4.186,5.997000000000001,3.9730000000000003,6.06,3.5060000000000002,5.772,3.779,5.721,5.207000000000001,5.182,5.739
2009,11.78,5.305,5.909,4.813,6.202999999999999,3.4930000000000003,6.138999999999999,3.241,5.599,3.8810000000000002,5.103,4.0889999999999995,4.186,4.985,3.9730000000000003,5.468999999999999,3.5060000000000002,5.997000000000001,3.779,6.06,5.207000000000001,5.772,5.739,5.721,6.335
2009,11.81,5.856,6.202999999999999,5.305,6.138999999999999,4.813,5.599,3.4930000000000003,5.103,3.241,4.186,3.8810000000000002,3.9730000000000003,4.0889999999999995,3.5060000000000002,4.985,3.779,5.468999999999999,5.207000000000001,5.997000000000001,5.739,6.06,6.335,5.772,6.392
2009,11.85,5.909,6.138999999999999,5.856,5.599,5.305,5.103,4.813,4.186,3.4930000000000003,3.9730000000000003,3.241,3.5060000000000002,3.8810000000000002,3.779,4.0889999999999995,5.207000000000001,4.985,5.739,5.468999999999999,6.335,5.997000000000001,6.392,6.06,6.711
2009,11.94,6.202999999999999,5.599,5.909,5.103,5.856,4.186,5.305,3.9730000000000003,4.813,3.5060000000000002,3.4930000000000003,3.779,3.241,5.207000000000001,3.8810000000000002,5.739,4.0889999999999995,6.335,4.985,6.392,5.468999999999999,6.711,5.997000000000001,6.641
2009,11.96,6.138999999999999,5.103,6.202999999999999,4.186,5.909,3.9730000000000003,5.856,3.5060000000000002,5.305,3.779,4.813,5.207000000000001,3.4930000000000003,5.739,3.241,6.335,3.8810000000000002,6.392,4.0889999999999995,6.711,4.985,6.641,5.468999999999999,6.057
2009,11.65,5.599,4.186,6.138999999999999,3.9730000000000003,6.202999999999999,3.5060000000000002,5.909,3.779,5.856,5.207000000000001,5.305,5.739,4.813,6.335,3.4930000000000003,6.392,3.241,6.711,3.8810000000000002,6.641,4.0889999999999995,6.057,4.985,5.52
2009,11.26,5.103,3.9730000000000003,5.599,3.5060000000000002,6.138999999999999,3.779,6.202999999999999,5.207000000000001,5.909,5.739,5.856,6.335,5.305,6.392,4.813,6.711,3.4930000000000003,6.641,3.241,6.057,3.8810000000000002,5.52,4.0889999999999995,4.5280000000000005
2009,10.9,4.186,3.5060000000000002,5.103,3.779,5.599,5.207000000000001,6.138999999999999,5.739,6.202999999999999,6.335,5.909,6.392,5.856,6.711,5.305,6.641,4.813,6.057,3.4930000000000003,5.52,3.241,4.5280000000000005,3.8810000000000002,4.298
2010,10.49,3.9730000000000003,3.779,4.186,5.207000000000001,5.103,5.739,5.599,6.335,6.138999999999999,6.392,6.202999999999999,6.711,5.909,6.641,5.856,6.057,5.305,5.52,4.813,4.5280000000000005,3.4930000000000003,4.298,3.241,3.835
2010,10.89,3.5060000000000002,5.207000000000001,3.9730000000000003,5.739,4.186,6.335,5.103,6.392,5.599,6.711,6.138999999999999,6.641,6.202999999999999,6.057,5.909,5.52,5.856,4.5280000000000005,5.305,4.298,4.813,3.835,3.4930000000000003,4.1339999999999995
2010,11.11,3.779,5.739,3.5060000000000002,6.335,3.9730000000000003,6.392,4.186,6.711,5.103,6.641,5.599,6.057,6.138999999999999,5.52,6.202999999999999,4.5280000000000005,5.909,4.298,5.856,3.835,5.305,4.1339999999999995,4.813,5.696000000000001
2010,11.71,5.207000000000001,6.335,3.779,6.392,3.5060000000000002,6.711,3.9730000000000003,6.641,4.186,6.057,5.103,5.52,5.599,4.5280000000000005,6.138999999999999,4.298,6.202999999999999,3.835,5.909,4.1339999999999995,5.856,5.696000000000001,5.305,6.278
2010,11.91,5.739,6.392,5.207000000000001,6.711,3.779,6.641,3.5060000000000002,6.057,3.9730000000000003,5.52,4.186,4.5280000000000005,5.103,4.298,5.599,3.835,6.138999999999999,4.1339999999999995,6.202999999999999,5.696000000000001,5.909,6.278,5.856,6.931
2010,11.91,6.335,6.711,5.739,6.641,5.207000000000001,6.057,3.779,5.52,3.5060000000000002,4.5280000000000005,3.9730000000000003,4.298,4.186,3.835,5.103,4.1339999999999995,5.599,5.696000000000001,6.138999999999999,6.278,6.202999999999999,6.931,5.909,6.992999999999999
2010,12.04,6.392,6.641,6.335,6.057,5.739,5.52,5.207000000000001,4.5280000000000005,3.779,4.298,3.5060000000000002,3.835,3.9730000000000003,4.1339999999999995,4.186,5.696000000000001,5.103,6.278,5.599,6.931,6.138999999999999,6.992999999999999,6.202999999999999,7.341
2010,12.03,6.711,6.057,6.392,5.52,6.335,4.5280000000000005,5.739,4.298,5.207000000000001,3.835,3.779,4.1339999999999995,3.5060000000000002,5.696000000000001,3.9730000000000003,6.278,4.186,6.931,5.103,6.992999999999999,5.599,7.341,6.138999999999999,7.265
2010,11.95,6.641,5.52,6.711,4.5280000000000005,6.392,4.298,6.335,3.835,5.739,4.1339999999999995,5.207000000000001,5.696000000000001,3.779,6.278,3.5060000000000002,6.931,3.9730000000000003,6.992999999999999,4.186,7.341,5.103,7.265,5.599,6.626
2010,11.86,6.057,4.5280000000000005,6.641,4.298,6.711,3.835,6.392,4.1339999999999995,6.335,5.696000000000001,5.739,6.278,5.207000000000001,6.931,3.779,6.992999999999999,3.5060000000000002,7.341,3.9730000000000003,7.265,4.186,6.626,5.103,6.039
2010,11.62,5.52,4.298,6.057,3.835,6.641,4.1339999999999995,6.711,5.696000000000001,6.392,6.278,6.335,6.931,5.739,6.992999999999999,5.207000000000001,7.341,3.779,7.265,3.5060000000000002,6.626,3.9730000000000003,6.039,4.186,4.954
2010,11.06,4.5280000000000005,3.835,5.52,4.1339999999999995,6.057,5.696000000000001,6.641,6.278,6.711,6.931,6.392,6.992999999999999,6.335,7.341,5.739,7.265,5.207000000000001,6.626,3.779,6.039,3.5060000000000002,4.954,3.9730000000000003,4.702
2011,10.87,4.298,4.1339999999999995,4.5280000000000005,5.696000000000001,5.52,6.278,6.057,6.931,6.641,6.992999999999999,6.711,7.341,6.392,7.265,6.335,6.626,5.739,6.039,5.207000000000001,4.954,3.779,4.702,3.5060000000000002,4.271
2011,11.06,3.835,5.696000000000001,4.298,6.278,4.5280000000000005,6.931,5.52,6.992999999999999,6.057,7.341,6.641,7.265,6.711,6.626,6.392,6.039,6.335,4.954,5.739,4.702,5.207000000000001,4.271,3.779,4.604
2011,11.52,4.1339999999999995,6.278,3.835,6.931,4.298,6.992999999999999,4.5280000000000005,7.341,5.52,7.265,6.057,6.626,6.641,6.039,6.711,4.954,6.392,4.702,6.335,4.271,5.739,4.604,5.207000000000001,6.343999999999999
2011,11.67,5.696000000000001,6.931,4.1339999999999995,6.992999999999999,3.835,7.341,4.298,7.265,4.5280000000000005,6.626,5.52,6.039,6.057,4.954,6.641,4.702,6.711,4.271,6.392,4.604,6.335,6.343999999999999,5.739,6.992000000000001
2011,11.93,6.278,6.992999999999999,5.696000000000001,7.341,4.1339999999999995,7.265,3.835,6.626,4.298,6.039,4.5280000000000005,4.954,5.52,4.702,6.057,4.271,6.641,4.604,6.711,6.343999999999999,6.392,6.992000000000001,6.335,7.718
2011,11.97,6.931,7.341,6.278,7.265,5.696000000000001,6.626,4.1339999999999995,6.039,3.835,4.954,4.298,4.702,4.5280000000000005,4.271,5.52,4.604,6.057,6.343999999999999,6.641,6.992000000000001,6.711,7.718,6.392,7.787999999999999
2011,12.09,6.992999999999999,7.265,6.931,6.626,6.278,6.039,5.696000000000001,4.954,4.1339999999999995,4.702,3.835,4.271,4.298,4.604,4.5280000000000005,6.343999999999999,5.52,6.992000000000001,6.057,7.718,6.641,7.787999999999999,6.711,8.176
2011,12.09,7.341,6.626,6.992999999999999,6.039,6.931,4.954,6.278,4.702,5.696000000000001,4.271,4.1339999999999995,4.604,3.835,6.343999999999999,4.298,6.992000000000001,4.5280000000000005,7.718,5.52,7.787999999999999,6.057,8.176,6.641,8.091000000000001
2011,12.17,7.265,6.039,7.341,4.954,6.992999999999999,4.702,6.931,4.271,6.278,4.604,5.696000000000001,6.343999999999999,4.1339999999999995,6.992000000000001,3.835,7.718,4.298,7.787999999999999,4.5280000000000005,8.176,5.52,8.091000000000001,6.057,7.379
2011,12.08,6.626,4.954,7.265,4.702,7.341,4.271,6.992999999999999,4.604,6.931,6.343999999999999,6.278,6.992000000000001,5.696000000000001,7.718,4.1339999999999995,7.787999999999999,3.835,8.176,4.298,8.091000000000001,4.5280000000000005,7.379,5.52,6.725
2011,11.78,6.039,4.702,6.626,4.271,7.265,4.604,7.341,6.343999999999999,6.992999999999999,6.992000000000001,6.931,7.718,6.278,7.787999999999999,5.696000000000001,8.176,4.1339999999999995,8.091000000000001,3.835,7.379,4.298,6.725,4.5280000000000005,5.517
2011,11.4,4.954,4.271,6.039,4.604,6.626,6.343999999999999,7.265,6.992000000000001,7.341,7.718,6.992999999999999,7.787999999999999,6.931,8.176,6.278,8.091000000000001,5.696000000000001,7.379,4.1339999999999995,6.725,3.835,5.517,4.298,5.237
2012,11.41,4.702,4.604,4.954,6.343999999999999,6.039,6.992000000000001,6.626,7.718,7.265,7.787999999999999,7.341,8.176,6.992999999999999,8.091000000000001,6.931,7.379,6.278,6.725,5.696000000000001,5.517,4.1339999999999995,5.237,3.835,4.953
2012,11.51,4.271,6.343999999999999,4.702,6.992000000000001,4.954,7.718,6.039,7.787999999999999,6.626,8.176,7.265,8.091000000000001,7.341,7.379,6.992999999999999,6.725,6.931,5.517,6.278,5.237,5.696000000000001,4.953,4.1339999999999995,5.3389999999999995
2012,11.7,4.604,6.992000000000001,4.271,7.718,4.702,7.787999999999999,4.954,8.176,6.039,8.091000000000001,6.626,7.379,7.265,6.725,7.341,5.517,6.992999999999999,5.237,6.931,4.953,6.278,5.3389999999999995,5.696000000000001,7.356
2012,11.92,6.343999999999999,7.718,4.604,7.787999999999999,4.271,8.176,4.702,8.091000000000001,4.954,7.379,6.039,6.725,6.626,5.517,7.265,5.237,7.341,4.953,6.992999999999999,5.3389999999999995,6.931,7.356,6.278,8.107999999999999
2012,11.9,6.992000000000001,7.787999999999999,6.343999999999999,8.176,4.604,8.091000000000001,4.271,7.379,4.702,6.725,4.954,5.517,6.039,5.237,6.626,4.953,7.265,5.3389999999999995,7.341,7.356,6.992999999999999,8.107999999999999,6.931,8.95
2012,12.09,7.718,8.176,6.992000000000001,8.091000000000001,6.343999999999999,7.379,4.604,6.725,4.271,5.517,4.702,5.237,4.954,4.953,6.039,5.3389999999999995,6.626,7.356,7.265,8.107999999999999,7.341,8.95,6.992999999999999,9.031
2012,12.0,7.787999999999999,8.091000000000001,7.718,7.379,6.992000000000001,6.725,6.343999999999999,5.517,4.604,5.237,4.271,4.953,4.702,5.3389999999999995,4.954,7.356,6.039,8.107999999999999,6.626,8.95,7.265,9.031,7.341,9.481
2012,12.17,8.176,7.379,7.787999999999999,6.725,7.718,5.517,6.992000000000001,5.237,6.343999999999999,4.953,4.604,5.3389999999999995,4.271,7.356,4.702,8.107999999999999,4.954,8.95,6.039,9.031,6.626,9.481,7.265,9.382
2012,12.3,8.091000000000001,6.725,8.176,5.517,7.787999999999999,5.237,7.718,4.953,6.992000000000001,5.3389999999999995,6.343999999999999,7.356,4.604,8.107999999999999,4.271,8.95,4.702,9.031,4.954,9.481,6.039,9.382,6.626,8.557
2012,12.03,7.379,5.517,8.091000000000001,5.237,8.176,4.953,7.787999999999999,5.3389999999999995,7.718,7.356,6.992000000000001,8.107999999999999,6.343999999999999,8.95,4.604,9.031,4.271,9.481,4.702,9.382,4.954,8.557,6.039,7.7989999999999995
2012,11.75,6.725,5.237,7.379,4.953,8.091000000000001,5.3389999999999995,8.176,7.356,7.787999999999999,8.107999999999999,7.718,8.95,6.992000000000001,9.031,6.343999999999999,9.481,4.604,9.382,4.271,8.557,4.702,7.7989999999999995,4.954,6.397
2012,11.62,5.517,4.953,6.725,5.3389999999999995,7.379,7.356,8.091000000000001,8.107999999999999,8.176,8.95,7.787999999999999,9.031,7.718,9.481,6.992000000000001,9.382,6.343999999999999,8.557,4.604,7.7989999999999995,4.271,6.397,4.702,6.0729999999999995
2013,11.46,5.237,5.3389999999999995,5.517,7.356,6.725,8.107999999999999,7.379,8.95,8.091000000000001,9.031,8.176,9.481,7.787999999999999,9.382,7.718,8.557,6.992000000000001,7.7989999999999995,6.343999999999999,6.397,4.604,6.0729999999999995,4.271,5.936
2013,11.63,4.953,7.356,5.237,8.107999999999999,5.517,8.95,6.725,9.031,7.379,9.481,8.091000000000001,9.382,8.176,8.557,7.787999999999999,7.7989999999999995,7.718,6.397,6.992000000000001,6.0729999999999995,6.343999999999999,5.936,4.604,6.29
2013,11.61,5.3389999999999995,8.107999999999999,4.953,8.95,5.237,9.031,5.517,9.481,6.725,9.382,7.379,8.557,8.091000000000001,7.7989999999999995,8.176,6.397,7.787999999999999,6.0729999999999995,7.718,5.936,6.992000000000001,6.29,6.343999999999999,8.633
2013,11.93,7.356,8.95,5.3389999999999995,9.031,4.953,9.481,5.237,9.382,5.517,8.557,6.725,7.7989999999999995,7.379,6.397,8.091000000000001,6.0729999999999995,8.176,5.936,7.787999999999999,6.29,7.718,8.633,6.992000000000001,9.443999999999999
2013,12.4,8.107999999999999,9.031,7.356,9.481,5.3389999999999995,9.382,4.953,8.557,5.237,7.7989999999999995,5.517,6.397,6.725,6.0729999999999995,7.379,5.936,8.091000000000001,6.29,8.176,8.633,7.787999999999999,9.443999999999999,7.718,10.468
2013,12.54,8.95,9.481,8.107999999999999,9.382,7.356,8.557,5.3389999999999995,7.7989999999999995,4.953,6.397,5.237,6.0729999999999995,5.517,5.936,6.725,6.29,7.379,8.633,8.091000000000001,9.443999999999999,8.176,10.468,7.787999999999999,10.61
2013,12.65,9.031,9.382,8.95,8.557,8.107999999999999,7.7989999999999995,7.356,6.397,5.3389999999999995,6.0729999999999995,4.953,5.936,5.237,6.29,5.517,8.633,6.725,9.443999999999999,7.379,10.468,8.091000000000001,10.61,8.176,11.105
2013,12.53,9.481,8.557,9.031,7.7989999999999995,8.95,6.397,8.107999999999999,6.0729999999999995,7.356,5.936,5.3389999999999995,6.29,4.953,8.633,5.237,9.443999999999999,5.517,10.468,6.725,10.61,7.379,11.105,8.091000000000001,11.058
2013,12.51,9.382,7.7989999999999995,9.481,6.397,9.031,6.0729999999999995,8.95,5.936,8.107999999999999,6.29,7.356,8.633,5.3389999999999995,9.443999999999999,4.953,10.468,5.237,10.61,5.517,11.105,6.725,11.058,7.379,10.251
2013,12.36,8.557,6.397,9.382,6.0729999999999995,9.481,5.936,9.031,6.29,8.95,8.633,8.107999999999999,9.443999999999999,7.356,10.468,5.3389999999999995,10.61,4.953,11.105,5.237,11.058,5.517,10.251,6.725,9.551
2013,12.1,7.7989999999999995,6.0729999999999995,8.557,5.936,9.382,6.29,9.481,8.633,9.031,9.443999999999999,8.95,10.468,8.107999999999999,10.61,7.356,11.105,5.3389999999999995,11.058,4.953,10.251,5.237,9.551,5.517,7.907
2013,11.72,6.397,5.936,7.7989999999999995,6.29,8.557,8.633,9.382,9.443999999999999,9.481,10.468,9.031,10.61,8.95,11.105,8.107999999999999,11.058,7.356,10.251,5.3389999999999995,9.551,4.953,7.907,5.237,7.671
2014,11.65,6.0729999999999995,6.29,6.397,8.633,7.7989999999999995,9.443999999999999,8.557,10.468,9.382,10.61,9.481,11.105,9.031,11.058,8.95,10.251,8.107999999999999,9.551,7.356,7.907,5.3389999999999995,7.671,4.953,6.439
2014,11.94,5.936,8.633,6.0729999999999995,9.443999999999999,6.397,10.468,7.7989999999999995,10.61,8.557,11.105,9.382,11.058,9.481,10.251,9.031,9.551,8.95,7.907,8.107999999999999,7.671,7.356,6.439,5.3389999999999995,7.068
2014,12.25,6.29,9.443999999999999,5.936,10.468,6.0729999999999995,10.61,6.397,11.105,7.7989999999999995,11.058,8.557,10.251,9.382,9.551,9.481,7.907,9.031,7.671,8.95,6.439,8.107999999999999,7.068,7.356,9.96
2014,12.31,8.633,10.468,6.29,10.61,5.936,11.105,6.0729999999999995,11.058,6.397,10.251,7.7989999999999995,9.551,8.557,7.907,9.382,7.671,9.481,6.439,9.031,7.068,8.95,9.96,8.107999999999999,11.219000000000001
2014,12.85,9.443999999999999,10.61,8.633,11.105,6.29,11.058,5.936,10.251,6.0729999999999995,9.551,6.397,7.907,7.7989999999999995,7.671,8.557,6.439,9.382,7.068,9.481,9.96,9.031,11.219000000000001,8.95,12.412
2014,12.99,10.468,11.105,9.443999999999999,11.058,8.633,10.251,6.29,9.551,5.936,7.907,6.0729999999999995,7.671,6.397,6.439,7.7989999999999995,7.068,8.557,9.96,9.382,11.219000000000001,9.481,12.412,9.031,12.632
2014,13.09,10.61,11.058,10.468,10.251,9.443999999999999,9.551,8.633,7.907,6.29,7.671,5.936,6.439,6.0729999999999995,7.068,6.397,9.96,7.7989999999999995,11.219000000000001,8.557,12.412,9.382,12.632,9.481,13.42
2014,13.04,11.105,10.251,10.61,9.551,10.468,7.907,9.443999999999999,7.671,8.633,6.439,6.29,7.068,5.936,9.96,6.0729999999999995,11.219000000000001,6.397,12.412,7.7989999999999995,12.632,8.557,13.42,9.382,13.384
2014,12.95,11.058,9.551,11.105,7.907,10.61,7.671,10.468,6.439,9.443999999999999,7.068,8.633,9.96,6.29,11.219000000000001,5.936,12.412,6.0729999999999995,12.632,6.397,13.42,7.7989999999999995,13.384,8.557,12.161
2014,12.6,10.251,7.907,11.058,7.671,11.105,6.439,10.61,7.068,10.468,9.96,9.443999999999999,11.219000000000001,8.633,12.412,6.29,12.632,5.936,13.42,6.0729999999999995,13.384,6.397,12.161,7.7989999999999995,11.008
2014,12.48,9.551,7.671,10.251,6.439,11.058,7.068,11.105,9.96,10.61,11.219000000000001,10.468,12.412,9.443999999999999,12.632,8.633,13.42,6.29,13.384,5.936,12.161,6.0729999999999995,11.008,6.397,9.103
2014,12.17,7.907,6.439,9.551,7.068,10.251,9.96,11.058,11.219000000000001,11.105,12.412,10.61,12.632,10.468,13.42,9.443999999999999,13.384,8.633,12.161,6.29,11.008,5.936,9.103,6.0729999999999995,8.4
2015,12.1,7.671,7.068,7.907,9.96,9.551,11.219000000000001,10.251,12.412,11.058,12.632,11.105,13.42,10.61,13.384,10.468,12.161,9.443999999999999,11.008,8.633,9.103,6.29,8.4,5.936,8.036
2015,12.29,6.439,9.96,7.671,11.219000000000001,7.907,12.412,9.551,12.632,10.251,13.42,11.058,13.384,11.105,12.161,10.61,11.008,10.468,9.103,9.443999999999999,8.4,8.633,8.036,6.29,9.521
2015,12.33,7.068,11.219000000000001,6.439,12.412,7.671,12.632,7.907,13.42,9.551,13.384,10.251,12.161,11.058,11.008,11.105,9.103,10.61,8.4,10.468,8.036,9.443999999999999,9.521,8.633,12.742
2015,12.62,9.96,12.412,7.068,12.632,6.439,13.42,7.671,13.384,7.907,12.161,9.551,11.008,10.251,9.103,11.058,8.4,11.105,8.036,10.61,9.521,10.468,12.742,9.443999999999999,14.404000000000002
2015,12.93,11.219000000000001,12.632,9.96,13.42,7.068,13.384,6.439,12.161,7.671,11.008,7.907,9.103,9.551,8.4,10.251,8.036,11.058,9.521,11.105,12.742,10.61,14.404000000000002,10.468,15.97
2015,12.92,12.412,13.42,11.219000000000001,13.384,9.96,12.161,7.068,11.008,6.439,9.103,7.671,8.4,7.907,8.036,9.551,9.521,10.251,12.742,11.058,14.404000000000002,11.105,15.97,10.61,16.512999999999998
2015,12.94,12.632,13.384,12.412,12.161,11.219000000000001,11.008,9.96,9.103,7.068,8.4,6.439,8.036,7.671,9.521,7.907,12.742,9.551,14.404000000000002,10.251,15.97,11.058,16.512999999999998,11.105,17.191
